cct,nombre,
07DPR1327A,BENITO JUAREZ GARCIA,
07DPR1382U,NACIONES UNIDAS,
07DPR1384S,AMERICA LIBRE,
07DPR1385R,JOSE MARIA MORELOS Y PAVON,
07DPR1386Q,NIÑOS HEROES,
07DPR1411Z,VICENTA SANCHEZ SANCHEZ,
07DPR1421F,NIÑOS HÉROES,
07DPR1455W,NIÑOS HEROES,
07DPR1463E,REVOLUCION MEXICANA,
07DPR1493Z,GUADALUPE VICTORIA,
07DPR1541S,EXPROPIACION PETROLERA,
07DPR1549K,INDEPENDENCIA,
07DPR1572L,VASCO DE QUIROGA,
07DPR1686N,TIERRA Y LIBERTAD,
07DPR1746L,FRAY BARTOLOME DE LAS CASAS,
07DPR1749I,GENERAL IGNACIO ZARAGOZA,
07DPR1759P,LIC. ALVARO GALVEZ Y FUENTES,
07DPR1762C,LIC. BENITO JUAREZ GARCIA,
07DPR1764A,GENERAL LAZARO CARDENAS DEL RIO,
07DPR1766Z,IGNACIO MANUEL ALTAMIRANO,
07DPR2045Z,LEONA VICARIO,
07DPR2060S,HERMENEGILDO GALEANA,
07DPR2062Q,FRANCISCO GONZALEZ BOCANEGRA,
07DPR2076T,VENUSTIANO CARRANZA,
07DPR2104Z,FERNANDO MONTES DE OCA,
07DPR2150K,FRANCISCO INDALECIO MADERO,
07DPR2151J,RICARDO FLORES MAGON,
07DPR2157D,GENERAL GUADALUPE VICTORIA,
07DPR2168J,EMILIANO ZAPATA SALAZAR,
07DPR2180E,GENERAL FRANCISCO VILLA,
07DPR2251I,GENERAL ALVARO OBREGON,
07DPR2264M,VEINTE DE NOVIEMBRE,
07DPR2267J,IGNACIO MANUEL ALTAMIRANO,
07DPR2272V,ROSARIO CASTELLANOS FIGUEROA,
07DPR2277Q,GENERAL IGNACIO ALLENDE,
07DPR2285Z,GUILLERMO PRIETO,
07DPR2298C,REVOLUCION MEXICANA,
07DPR2299B,PROFR. EDUARDO MENDOZA,
07DPR2323L,CUAUHTEMOC,
07DPR2374S,JAIME NUNO,
07DPR2385Y,CARLOS A. CARRILLO,
07DPR2400Z,LEONA VICARIO,
07DPR2937I,BENITO JUAREZ GARCIA,
07DPR2962H,IGNACIO LOPEZ RAYON,
07DPR2966D,ELPIDIO LOPEZ ESCOBAR,
07DPR2989O,PROFR. JACINTO E. TELLEZ,
07DPR2995Z,JOSE MANUEL PUIG CASAURANG,
07DPR3012P,RAFAEL RAMIREZ CASTAÑEDA,
07DPR3017K,EMILIANO ZAPATA SALAZAR,
07DPR3021X,LEONARDO BRAVO,
07DPR3167R,BENITO JUAREZ GARCIA,
07DPR3203F,ADOLFO LOPEZ MATEOS,
07DPR3207B,FRANCISCO INDALECIO MADERO,
07DPR3225R,PROFR. RAFAEL RAMIREZ CASTAÑEDA,
07DPR3227P,VENUSTIANO CARRANZA,
07DPR3257J,DR. BELISARIO DOMINGUEZ PALENCIA,
07DPR3260X,AMADO NERVO,
07DPR3279V,HEROICOS CADETES,
07DPR3294N,FRANCISCO VILLA,
07DPR3295M,ERASTO URBINA GARCIA,
07DPR3316I,GENERAL IGNACIO ZARAGOZA,
07DPR3332Z,FRAY MATIAS DE CORDOVA Y ORDOÑEZ,
07DPR3477V,PROFR. RAFAEL RAMIREZ CASTAÑEDA,
07DPR3480I,DR. BELISARIO DOMINGUEZ PALENCIA,
07DPR3493M,VICENTE GUERRERO,
07DPR3499G,JOSE MARIA LAFRAGUA,
07DPR3502D,DR. BELISARIO DOMINGUEZ PALENCIA,
07DPR3525O,SEBASTIAN LERDO DE TEJADA,
07DPR3558F,DR. BELISARIO DOMINGUEZ PALENCIA,
07DPR3638R,GENERAL JESUS GONZALEZ ORTEGA,
07DPR3770Z,TIERRA Y LIBERTAD,
07DPR3782D,GUADALUPE VICTORIA,
07DPR3799D,IGNACIO MANUEL ALTAMIRANO,
07DPR3800C,CUAUHTEMOC,
07DPR3801B,RAFAEL RAMIREZ CASTAÑEDA,
07DPR3802A,FRANCISCO INDALECIO MADERO,
07DPR3816D,FRANCISCO GONZALEZ BOCANEGRA,
07DPR3817C,BENITO JUAREZ GARCIA,
07DPR3819A,MIGUEL HIDALGO Y COSTILLA,
07DPR3823N,CRISTOBAL COLON,
07DPR3824M,FRANCISCO INDALECIO MADERO,
07DPR3838P,DR. BELISARIO DOMINGUEZ PALENCIA,
07DPR3857D,REFORMA EDUCATIVA,
07DPR3903Z,VICENTE GUERRERO,
07DPR3906W,GUILLERMO PRIETO,
07DPR3958B,EMILIANO ZAPATA SALAZAR,
07DPR3959A,TIERRA Y LIBERTAD,
07DPR3961P,LEONA VICARIO,
07DPR3967J,FRANCISCO INDALECIO MADERO,
07DPR3969H,CRISTOBAL COLON,
07DPR4004N,IGNACIO ALDAMA,
07DPR4020E,GUSTAVO RAMOS AGUILAR,
07DPR4027Y,PROFR. MOISES SAENZ GARZA,
07DPR4028X,12 DE OCTUBRE,
07DPR4040S,NIÑOS HEROES,
07DPR4043P,AGUSTIN MELGAR,
07DPR4091Z,GUSTAVO RAMOS AGUILAR,
07DPR4093X,ELICEO PALACIOS AGUILERA,
07DPR4094W,RICARDO FLORES MAGON,
07DPR4119O,16 DE SEPTIEMBRE,
07DPR4137D,EMILIANO ZAPATA SALAZAR,
07DPR4140R,CUAUHTEMOC,
07DPR4158Q,RICARDO FLORES MAGON,
07DPR4159P,JUAN ESCUTIA,
07DPR4179C,CUAUHTEMOC,
07DPR4187L,FRANCISCO VILLA,
07DPR4262B,VICENTE GUERRERO,
07DPR4271J,SIMON BOLIVAR,
07DPR4287K,HERMENEGILDO GALEANA,
07DPR4290Y,JUAN DE LA BARRERA,
07DPR4293V,JOSEFA ORTIZ DE DOMINGUEZ,
07DPR4294U,MARIA ANGELINA FLORES MORALES,
07DPR4296S,VICENTE GUERRERO,
07DPR4300O,LEONA VICARIO,
07DPR4301N,PROFR. GONZALO CANCINO FONSECA,
07DPR4312T,SOR JUANA INES DE LA CRUZ,
07DPR4339Z,LAZARO CARDENAS DEL RIO,
07DPR4340P,FRANCISCO VILLA,
07DPR4346J,GENERAL FELIPE ANGELES,
07DPR4350W,MIGUEL HIDALGO Y COSTILLA,
07DPR4354S,CUAUHTEMOC,
07DPR4360C,GENERAL FRANCISCO VILLA,
07DPR4364Z,NICOLAS BRAVO,
07DPR4367W,LOS NIÑOS HEROES,
07DPR4368V,LAZARO CARDENAS DEL RIO,
07DPR4378B,MIGUEL HIDALGO Y COSTILLA,
07DPR4381P,JAIME NUNO,
07DPR4388I,MELCHOR OCAMPO,
07DPR4392V,CENTAURO DEL NORTE,
07DPR4394T,ANGEL ALBINO CORZO,
07DPR4397Q,JUSTO SIERRA MENDEZ,
07DPR4412S,ALBERTO DOMINGUEZ BORRAZ,
07DPR4416O,ANGEL ALBINO CORZO,
07DPR4421Z,MIGUEL RAMOS ARIZPE,
07DPR4424X,JOSE VASCONCELOS CALDERON,
07DPR4459M,ADOLFO LOPEZ MATEOS,
07DPR4460B,DIEGO RIVERA,
07DPR4462Z,VICENTE SUAREZ,
07DPR4463Z,VICENTE GUERRERO,
07DPR4466W,IGNACIO LOPEZ RAYON,
07DPR4487I,FRANCISCO VILLA,
07DPR4515O,FRAY MATIAS DE CORDOVA Y ORDOÑEZ,
07DPR4537Z,HERMENEGILDO GALEANA,
07DPR4549E,JUSTO SIERRA MENDEZ,
07DPR4551T,ROSARIO CASTELLANOS FIGUEROA,
07DPR4552S,JESUS GARCIA CORONA,
07DPR4555P,GABINO BARREDA,
07DPR4569S,BELISARIO DOMINGUEZ PALENCIA,
07DPR4574D,MIGUEL HIDALGO Y COSTILLA,
07DPR4580O,BENITO JUAREZ GARCIA,
07DPR4585J,LEONA VICARIO,
07DPR4606F,BELISARIO DOMINGUEZ PALENCIA,
07DPR4609C,VICENTE SUAREZ,
07DPR4616M,IGNACIO ALLENDE,
07DPR4617L,20 DE NOVIEMBRE,
07DPR4618K,MARIANO MATAMOROS,
07DPR4639X,JOSE VASCONCELOS CALDERON,
07DPR4642K,PLUTARCO ELIAS CALLES,
07DPR4644I,JAIME SABINES GUTIERREZ,
07DPR4649D,BENITO JUAREZ GARCIA,
07DPR4652R,12 DE OCTUBRE,
07DPR4661Z,ROSARIO CASTELLANOS FIGUEROA,
07DPR4673D,CRISTOBAL COLON,
07DPR4678Z,FRANCISCO VILLA,
07DPR4685I,PRIMARIA GENERAL,
07DPR4687G,NIÑO ARTILLERO,
07DPR4689E,JOSE MARIA PINO SUAREZ,
07DPR4692S,PORFIRIO DIAZ,
07DPR4709B,PRIMARIA GENERAL,
07DPR4710R,AGUSTIN MELGAR,
07DPR4714N,CUITLAHUAC,
07DPR4721X,IGNACIO JOSE DE ALLENDE Y UNZAGA,
07DPR4722W,ENRIQUE REBSAMEN,
07DPR4723V,JOSEFA ORTIZ DE DOMINGUEZ,
07DPR4726S,JOSEFA ORTIZ DE DOMINGUEZ,
07DPR4734A,MIGUEL HIDALGO Y COSTILLA,
07DPR4735Z,SERVANDO TERESA DE MIER,
07DPR4741K,JOSE MARIA MORELOS Y PAVON,
07DPR4742J,SOR JUANA INES DE LA CRUZ,
07DPR4744H,REVOLUCION MEXICANA,
07DPR4763W,EMILIANO ZAPATA SALAZAR,
07DPR4765U,GUADALUPE VICTORIA,
07DPR4781L,JUAN ALDAMA,
07DPR4785H,EMILIANO ZAPATA SALAZAR,
07DPR4788E,JUANA INES DE LA CRUZ,
07DPR4792R,MARIA ADELINA FLORES MORALES,
07DPR4797M,20 DE NOVIEMBRE,
07DPR4801I,GABRIELA MISTRAL,
07DPR4803G,JUAN ESCUTIA,
07DPR4806D,NIÑOS HEROES DE CHAPULTEPEC,
07DPR4809A,IGNACIO RAMIREZ CALZADA,
07DPR4811P,ALVARO OBREGON (1880-1928),
07DPR4816K,ROSARIO CASTELLANOS FIGUEROA,
07DPR4817J,LEONA VICARIO,
07DPR4819H,MIGUEL HIDALGO Y COSTILLA,
07DPR4823U,JESUS ESPINOSA CALCANEO,
07DPR4825S,CONSTITUCION DEL 57,
07DPR4830D,VENUSTIANO CARRANZA,
07DPR4831C,20 DE NOVIEMBRE,
07DPR4832B,NIÑOS HEROES,
07DPR4838W,JOAQUIN MIGUEL GUTIERREZ CANALES,
07DPR4839V,IGNACIO JOSE DE ALLENDE Y UNZAGA,
07DPR4845F,CUAUHTEMOC,
07DPR4847D,SALVADOR URBINA,
07DPR4851Q,NIÑOS HEROES,
07DPR4852P,"FRAY     MATIAS    ANTONIO    DE     CORDOVA     Y
ORDOÑEZ",
07DPR4854N,VENUSTIANO CARRANZA,
07DPR4864U,EMILIANO ZAPATA SALAZAR,
07DPR4869P,SOR JUANA INES DE LA CRUZ,
07DPR4872C,BICENTENARIO DE LA INDEPENDENCIA,
07DPR4874A,BELISARIO DOMINGUEZ PALENCIA,
07DPR4879W,JAIME SABINES GUTIERREZ,
07DPR4890S,ROSARIO CASTELLANOS FIGUEROA,
07DPR4894O,EDUARDO GUZMAN GOMEZ,
07DPR4895N,FRANCISCO GONZALEZ BOCANEGRA,
07DPR4898K,SOR JUANA INES DE LA CRUZ,
07DPR4900I,MIGUEL HIDALGO Y COSTILLA,
07DPR4901H,BICENTENARIO,
07DPR4903F,JAIME SABINES GUTIERREZ,
07DPR4905D,JUSTO SIERRA MENDEZ,
07DPR4908A,JOSE MARTI,
07DPR4909Z,SOR JUANA INES DE LA CRUZ,
07DPR4910P,VICENTE GUERRERO,
07DPR4911O,MANUEL VELASCO SUAREZ,
07DPR4920W,JOSEFA ORTIZ DE DOMINGUEZ,
07DPR4922U,NIÑOS HEROES,
07DPR4924S,BELISARIO DOMINGUEZ PALENCIA,
07DPR4925R,EMILIANO ZAPATA SALAZAR,
07DPR4926Q,CUAUHTEMOC,
07DPR4928O,IGNACIO ZARAGOZA,
07DPR4930C,RUFINO ARELLANES TAMAYO,
07DST0033T,ESCUELA SECUNDARIA TECNICA 33,
07DST0034S,ESCUELA SECUNDARIA TECNICA 34,
07DST0051I,ESCUELA SECUNDARIA TECNICA 51,
07DST0079O,ESCUELA SECUNDARIA TECNICA 77,
07DST0100A,ESCUELA SECUNDARIA TECNICA 96,
07DST0104X,ESCUELA SECUNDARIA TECNICA 100,
07DST0107U,ESCUELA SECUNDARIA TECNICA 105,
07DST0114D,ESCUELA SECUNDARIA TECNICA 111,
07DST0121N,"ESCUELA SECUNDARIA TECNICA AGROPECUARIA
NUM. 118",
07DST0126I,ESCUELA SECUNDARIA TECNICA NUM. 123,
07DST0129F,ESCUELA SECUNDARIA TECNICA NUM. 126,
07DST0141A,"ESCUELA SECUNDARIA TECNICA AGROPECUARIA
NUM. 139",
07DST0150I,"ESCUELA SECUNDARIA TECNICA AGROPECUARIA
NUM. 147",
07DST0151H,"ESCUELA    SECUNDARIA    TECNICA    INDUSTRIAL
NUM. 148",
07DST0156C,ESCUELA SECUNDARIA TECNICA NUM. 154,
07DST0157B,ESCUELA SECUNDARIA TECNICA NUM. 153,
07DST0158A,ESCUELA SECUNDARIA TECNICA NO. 155,
07DST0160P,ESCUELA SECUNDARIA TECNICA NO.157,
07DZC0014Y,FRAY MATÍAS DE CÓRDOVA Y ORDÓÑEZ,
07DZC0017V,GUSTAVO DIAZ ORDAZ,
07ECC0003G,"JARDIN DE NIÑOS COMUNITARIO JOSE JOAQUIN
FERNANDEZ DE LIZARDI",
07ECC0005E,"JARDIN      DE      NIÑOS      COMUNITARIO      JOSE
VASCONCELOS CALDERON",
07ECC0008B,"JARDIN  DE  NIÑOS  COMUNITARIO  FRAY  VICTOR
MARIA FLORES",
07ECC0012O,"JARDIN     DE     NIÑOS     COMUNITARIO     FELIPE
ANGELES",
07ECC0013N,"JARDIN       DE       NIÑOS       COMUNITARIO       LA
CORREGIDORA",
07ECC0026R,"JARDIN DE NIÑOS COMUNITARIO JAIME SABINES
GUTIERREZ",
07ECC0044G,JARDIN DE NIÑOS COMUNITARIO RUBEN DARIO,
07ECC0047D,"JARDIN     DE     NIÑOS     COMUNITARIO     SIMON
BOLIVAR",
07ECC0052P,"JARDIN   DE   NIÑOS   COMUNITARIO   LEYES   DE
REFORMA",
07ECC0059I,"JARDIN    DE    NIÑOS    COMUNITARIO    MARCOS
ENRIQUE BECERRA",
07ECC0067R,DIEGO RIVERA,
07ECC0068Q,JARDIN DE NIÑOS COMUNITARIO JAIME NUNO,
07ECC0072C,JARDIN DE NIÑOS COMUNITARIO LAS AMERICAS,
07ECC0087E,"JARDIN    DE    NIÑOS    COMUNITARIO    MANUEL
DOBLADO",
07ECC0090S,PRIMARIA COMUNITARIA REPUBLICA DEL PERU,
07ECC0092Q,"JARDIN      DE     NIÑOS      COMUNITARIO     NIÑO
ARTILLERO",
07ECC0110P,JARDIN DE NIÑOS COMUNITARIO MEXICO,
07ECC0115K,"JARDIN    DE    NIÑOS    COMUNITARIO    VICENTE
SUAREZ",
07ECC0116J,"JARDIN DE NIÑOS COMUNITARIO RAMON LOPEZ
VELARDE",
07ECC0118H,"JARDIN     DE     NIÑOS     COMUNITARIO     LEONA
VICARIO",
07ECC0141I,"JARDIN    DE    NIÑOS    COMUNITARIO    JOSEFINA
GARCIA",
07ECC0146D,JARDIN DE NIÑOS COMUNITARIO 10 DE ABRIL,
07ECC0148B,"JARDIN     DE     NIÑOS     COMUNITARIO     LEONA
VICARIO",
07ECC0150Q,"JARDIN  DE  NIÑOS  COMUNITARIO  OCTAVIO  PAZ
LOZANO",
07ECC0151P,JARDIN DE NIÑOS COMUNITARIO JUAN ALDAMA,
07ECC0152O,"JARDIN           DE           NIÑOS           COMUNITARIO
ORGANIZACION DE LAS NACIONES UNIDADES",
07ECC0153N,"JARDIN  DE  NIÑOS COMUNITARIO JUSTO SIERRA
MENDEZ",
07ECC0154M,"JARDIN     DE    NIÑOS     COMUNITARIO    BENITO
JUAREZ GARCIA",
07ECC0155L,"JARDIN    DE    NIÑOS    COMUNITARIO    IGNACIO
MANUEL ALTAMIRANO",
07ECC0156K,"JARDIN  DE  NIÑOS  COMUNITARIO  PLAN  DE  SAN
LUIS",
07ECC0157J,"JARDIN           DE           NIÑOS           COMUNITARIO
ORGANIZACION DE LAS NACIONES UNIDADES",
07ECC0158I,"JARDIN    DE    NIÑOS    COMUNITARIO    ROSARIO
CASTELLANOS FIGUEROA",
07ECC0159H,"JARDIN    DE    NIÑOS    COMUNITARIO    AMADO
NERVO",
07ECC0160X,"JARDIN    DE    NIÑOS    COMUNITARIO    AQUILES
SERDAN",
07ECC0161W,"JARDIN     DE    NIÑOS    COMUNITARIO    14     DE
SEPTIEMBRE",
07ECC0163U,JARDIN DE NIÑOS COMUNITARIO XICOTENCATL,
07ECC0164T,"JARDIN           DE           NIÑOS           COMUNITARIO
ORGANIZACION PARA LA EDUCACION, LA",
07ECC0165S,"JARDIN           DE           NIÑOS           COMUNITARIO
RESTAURACION DE LA REPUBLICA",
07ECC0166R,"JARDIN   DE   NIÑOS   COMUNITARIO   MARIANO
MATAMOROS",
07ECC0167Q,"JARDIN     DE     NIÑOS     COMUNITARIO     EMILIO
RABASA ESTEBANELL",
07ECC0168P,"JARDIN DE NIÑOS COMUNITARIO JAIME SABINES
GUTIERREZ",
07ECC0170D,"JARDIN    DE    NIÑOS    COMUNITARIO    LAZARO
CARDENAS DEL RIO",
07ECC0175Z,"JARDIN    DE    NIÑOS    COMUNITARIO    AQUILES
SERDAN",
07ECC0178W,"JARDIN   DE   NIÑOS   COMUNITARIO   FRANCISCO
VILLA",
07ECC0181J,JARDIN DE NIÑOS COMUNITARIO DIEGO RIVERA,
07ECC0182I,"JARDIN    DE    NIÑOS    COMUNITARIO    JOSEFINA
GARCIA",
07ECC0184G,JARDIN DE NIÑOS COMUNITARIO JAIME NUNO,
07ECC0187D,"JARDIN    DE    NIÑOS    COMUNITARIO    ANDRES
QUINTANA ROO",
07ECC0190R,"JARDIN  DE  NIÑOS  COMUNITARIO  JOSE  MARIA
LUIS MORA",
07ECC0191Q,JARDIN DE NIÑOS COMUNITARIO 18 DE MARZO,
07ECC0192P,"JARDIN   DE   NIÑOS   COMUNITARIO   NACIONES
UNIDAS",
07ECC0193O,"JARDIN     DE    NIÑOS    COMUNITARIO    24     DE
FEBRERO",
07ECC0199I,"JARDIN   DE   NIÑOS   COMUNITARIO   FRANCISCO
SARABIA",
07ECC0202F,"JARDIN    DE    NIÑOS    COMUNITARIO    JOSEFINA
GARCIA",
07ECC0203E,"JARDIN    DE    NIÑOS    COMUNITARIO    CARMEN
SERDAN",
07ECC0206B,JARDIN DE NIÑOS COMUNITARIO DIEGO RIVERA,
07ECC0207A,"JARDIN    DE    NIÑOS    COMUNITARIO    NARCISO
MENDOZA",
07ECC0209Z,"JARDIN    DE    NIÑOS    COMUNITARIO    ANGELA
PARALTA",
07ECC0210O,JARDIN DE NIÑOS COMUNITARIO JUAN RULFO,
07ECC0214K,"JARDIN     DE     NIÑOS     COMUNITARIO     EMILIO
RABASA ESTEBANELL",
07ECC0216I,"JARDIN           DE           NIÑOS           COMUNITARIO
NEZAHUALCOYOTL",
07ECC0220V,"JARDIN    DE    NIÑOS    COMUNITARIO    NICOLAS
BRAVO",
07ECC0221U,JARDIN DE NIÑOS COMUNITARIO JUAN ALDAMA,
07ECC0225Q,"JARDIN DE NIÑOS COMUNITARIO CONSTITUCION
DE 1857",
07ECC0231A,"JARDIN    DE    NIÑOS    COMUNITARIO    SANTOS
DEGOLLADO",
07ECC0235X,"JARDIN  DE  NIÑOS COMUNITARIO JUSTO SIERRA
MENDEZ",
07ECC0260W,"JARDIN   DE   NIÑOS   COMUNITARIO   FRANCISCO
MONTES DE OCA",
07ECC0263T,"JARDIN    DE    NIÑOS    COMUNITARIO    CARLOS
PELLICER CAMARA",
07ECC0266Q,"JARDIN           DE           NIÑOS           COMUNITARIO
QUETZALCOATL",
07ECC0269N,"JARDIN  DE  NIÑOS COMUNITARIO JUSTO SIERRA
MENDEZ",
07ECC0274Z,"JARDIN   DE   NIÑOS   COMUNITARIO   EMILIANO
ZAPATA SALAZAR",
07ECC0279U,"JARDIN     DE    NIÑOS    COMUNITARIO    20     DE
NOVIEMBRE",
07ECC0280J,JARDIN DE NIÑOS COMUNITARIO 10 DE MAYO,
07ECC0281I,"JARDIN   DE   NIÑOS   COMUNITARIO   SANTIAGO
GUELATAO",
07ECC0284F,JARDIN DE NIÑOS COMUNITARIO DIEGO RIVERA,
07ECC0292O,"JARDIN  DE  NIÑOS  COMUNITARIO VICENTE RIVA
PALACIO",
07ECC0307Z,"JARDIN           DE           NIÑOS           COMUNITARIO
RESTAURACION DE LA REPUBLICA",
07ECC0308Z,"JARDIN   DE   NIÑOS   COMUNITARIO   FRANCISCO
JAVIER MINA",
07ECC0309Y,"JARDIN   DE    NIÑOS   COMUNITARIO   PLAN   DE
AYALA",
07ECC0311M,"JARDIN    DE    NIÑOS    COMUNITARIO   ROSAURA
ZAPATA CANO",
07ECC0312L,JARDIN DE NIÑOS COMUNITARIO 5 DE FEBRERO,
07ECC0313K,"JARDIN   DE   NIÑOS   COMUNITARIO   FRANCISCO
SARABIA",
07ECC0320U,JARDIN DE NIÑOS COMUNITARIO 5 DE MAYO,
07ECC0324Q,"JARDIN    DE    NIÑOS    COMUNITARIO    MIGUEL
HIDALGO Y COSTILLA",
07ECC0330A,"JARDIN  DE  NIÑOS  COMUNITARIO  BATALLA  DE
PUEBLA",
07ECC0332Z,"JARDIN    DE    NIÑOS    COMUNITARIO    IGNACIO
ZARAGOZA",
07ECC0340H,"JARDIN       DE       NIÑOS       COMUNITARIO       LA
CORREGIDORA",
07ECC0343E,"JARDIN     DE    NIÑOS     COMUNITARIO    BENITO
JUAREZ GARCIA",
07ECC0349Z,"JARDIN   DE   NIÑOS   COMUNITARIO   JUANA   DE
ASBAJE",
07ECC0357H,"JARDIN  DE  NIÑOS  COMUNITARIO  MARTIN  LUIS
GUZMAN",
07ECC0359F,"JARDIN DE NIÑOS COMUNITARIO MIGUEL LERDO
DE TEJADA",
07ECC0389Z,"JARDIN     DE    NIÑOS     COMUNITARIO    BENITO
JUAREZ GARCIA",
07ECC0390P,JARDIN DE NIÑOS COMUNITARIO CUAUHTEMOC,
07ECC0391O,JARDIN DE NIÑOS COMUNITARIO CUAUHTEMOC,
07ECC0396J,"JARDIN           DE           NIÑOS           COMUNITARIO
INDEPENDENCIA",
07ECC0399G,"JARDIN    DE    NIÑOS    COMUNITARIO    MIGUEL
HIDALGO Y COSTILLA",
07ECC0401E,JARDIN DE NIÑOS COMUNITARIO NIÑOS HEROES,
07ECC0402D,JARDIN DE NIÑOS COMUNITARIO NIÑOS HEROES,
07ECC0403C,"JARDIN   DE    NIÑOS   COMUNITARIO   PLAN   DE
AYALA",
07ECC0419D,"JARDIN    DE    NIÑOS    COMUNITARIO    VICENTE
SUAREZ",
07ECC0424P,"JARDIN     DE    NIÑOS    COMUNITARIO    16     DE
SEPTIEMBRE",
07ECC0427M,"JARDIN   DE   NIÑOS   COMUNITARIO   EMILIANO
ZAPATA SALAZAR",
07ECC0432Y,"JARDIN   DE   NIÑOS   COMUNITARIO   VASCO   DE
QUIROGA",
07ECC0439R,JARDIN DE NIÑOS COMUNITARIO 5 DE MAYO,
07ECC0444C,JARDIN DE NIÑOS COMUNITARIO 18 DE MARZO,
07ECC0448Z,"JARDIN    DE    NIÑOS    COMUNITARIO    MANUEL
TOLSA",
07ECC0459E,"JARDIN    DE   NIÑOS    COMUNITARIO   FEDERICO
GAMBOA",
07ECC0465P,"JARDIN  DE  NIñOS  COMUNITARIO  MARGARITA
MAZA DE JUAREZ",
07ECC0466O,"JARDIN    DE    NIñOS    COMUNITARIO    VICENTE
GUERRERO SALDAñA",
07ECC0469L,"JARDIN     DE     NIñOS     COMUNITARIO     LEONA
VICARIO",
07ECC0471Z,"JARDIN DE NIÑOS COMUNITARIO RAMON LOPEZ
VELARDE",
07ECC0472Z,"JARDIN     DE     NIÑOS     COMUNITARIO     PABLO
NERUDA",
07ECC0473Y,"JARDIN      DE      NIÑOS      COMUNITARIO      FRAY
SERVANDO TERESA DE MIER",
07ECC0476V,"JARDIN    DE    NIÑOS    COMUNITARIO    VICENTE
SUAREZ",
07ECC0477U,"JARDIN      DE      NIÑOS      COMUNITARIO      JOSE
GOROSTIZA",
07ECC0482F,"JARDIN   DE   NIÑOS   COMUNITARIO   NACIONES
UNIDAS",
07ECC0484D,"JARDIN    DE    NIÑOS    COMUNITARIO    CARLOS
CHAVEZ",
07ECC0485C,"JARDIN  DE  NIÑOS  COMUNITARIO  FRANCISCO  J.
MUJICA",
07ECC0490O,"JARDIN    DE    NIÑOS    COMUNITARIO   RODULFO
FIGUEROA ESQUINCA",
07ECC0491N,"JARDIN      DE      NIÑOS      COMUNITARIO      FRAY
BARTOLOME DE LAS CASAS",
07ECC0498G,"JARDIN     DE     NIÑOS     COMUNITARIO     PEDRO
MORENO",
07ECC0501D,"JARDIN    DE    NIÑOS    COMUNITARIO    RICARDO
POZAS",
07ECC0505Z,"JARDIN DE NIÑOS COMUNITARIO JUAN ENRIQUE
PESTALOZI",
07ECC0508X,"JARDIN   DE   NIÑOS   COMUNITARIO   FRANCISCO
GABILONDO SOLER",
07ECC0511K,"JARDIN     DE     NIÑOS     COMUNITARIO
RAMIREZ CASTAÑEDA",
07ECC0520S,JARDIN DE NIÑOS COMUNITARIO 10 DE ABRIL,
07ECC0524O,"JARDIN    DE    NIÑOS    COMUNITARIO    AMERICA
UNIDA",
07ECC0526M,"JARDIN  DE  NIÑOS  COMUNITARIO  REVOLUCION
MEXICANA",
07ECC0529J,"JARDIN    DE    NIÑOS    COMUNITARIO    MANUEL
MARIA PONCE",
07ECC0530Z,"JARDIN DE NIÑOS COMUNITARIO JUAN DE DIOS
PEZA",
07ECC0531Y,"JARDIN    DE    NIÑOS    COMUNITARIO    JACINTO
BENAVENTE",
07ECC0542D,JARDIN DE NIÑOS COMUNITARIO RUBEN DARIO,
07ECC0543C,"JARDIN   DE   NIÑOS   COMUNITARIO   MARIANO
AZUELA",
07ECC0546Z,JARDIN DE NIÑOS COMUNITARIO JUAN RULFO,
07ECC0548Y,"JARDIN   DE   NIÑOS   COMUNITARIO   EDUARDO
JAVIER ALBORES",
07ECC0551L,"JARDIN    DE    NIÑOS    COMUNITARIO    NICOLAS
COPERNICO",
07ECC0555H,"JARDIN   DE   NIÑOS   COMUNITARIO   FRANCISCO
GONZALEZ BOCANEGRA",
07ECC0561S,"JARDIN    DE    NIÑOS    COMUNITARIO   RODULFO
FIGUEROA ESQUINCA",
07ECC0564P,21 DE MARZO,
07ECC0565O,"JARDIN     DE     NIÑOS     COMUNITARIO    RAFAEL
RAMIREZ CASTAÑEDA",
07ECC0570Z,"JARDIN     DE     NIÑOS     COMUNITARIO     OTILIO
MONTAÑO",
07ECC0571Z,"JARDIN   DE    NIÑOS   COMUNITARIO   PLAN   DE
AYUTLA",
07ECC0573X,JARDIN DE NIÑOS COMUNITARIO OCTAVIO PAZ,
07ECC0574W,"JARDIN  DE  NIÑOS  COMUNITARIO  MARGARITA
MAZA DE JUAREZ",
07ECC0575V,"JARDIN DE NIÑOS COMUNITARIO JAIME SABINES
GUTIERREZ",
07ECC0578S,JARDIN DE NIÑOS COMUNITARIO XICOTENCATL,
07ECC0580G,JARDIN DE NIÑOS COMUNITARIO JUAN RULFO,
07ECC0582E,"JARDIN    DE    NIÑOS    COMUNITARIO    LAZARO
CARDENAS DEL RIO",
07ECC0587Z,"JARDIN  DE  NIÑOS  COMUNITARIO  ESTADO  DE
MEXICO",
07ECC0588Z,"JARDIN   DE   NIÑOS   COMUNITARIO   FRANCISCO
INDALECIO MADERO",
07ECC0590N,"JARDIN    DE    NIÑOS    COMUNITARIO    IGNACIO
ZARAGOZA",
